face_id,src_x,src_y,src_z,tgt_x,tgt_y,tgt_z
0,0.0351078039571033,0.0483217466340033,-0.9982146316817585,0.0568056200729612,-0.0184572648184284,-0.9982146316817585
0,0.0568056200729612,-0.0184572648184284,-0.9982146316817585,0.0000000000000000,-0.0597289636311497,-0.9982146316817585
0,0.0000000000000000,-0.0597289636311497,-0.9982146316817585,-0.0568056200729612,-0.0184572648184284,-0.9982146316817585
0,-0.0568056200729612,-0.0184572648184284,-0.9982146316817585,-0.0351078039571033,0.0483217466340033,-0.9982146316817585
0,-0.0351078039571033,0.0483217466340033,-0.9982146316817585,0.0351078039571033,0.0483217466340033,-0.9982146316817585
1,0.0351078039571033,0.8712201669771004,-0.4896354386211266,-0.0351078039571033,0.8712201669771004,-0.4896354386211266
1,-0.0351078039571033,0.8712201669771004,-0.4896354386211266,-0.0568056200729612,0.9010846487926751,-0.4299064749899770
1,-0.0568056200729612,0.9010846487926751,-0.4299064749899770,0.0000000000000000,0.9195419136111036,-0.3929919453531202
1,0.0000000000000000,0.9195419136111036,-0.3929919453531202,0.0568056200729612,0.9010846487926751,-0.4299064749899770
1,0.0568056200729612,0.9010846487926751,-0.4299064749899770,0.0351078039571033,0.8712201669771004,-0.4896354386211266
2,0.8177307088733942,0.3026113431643193,-0.4896354386211265,0.8394285249892519,0.3324758249798940,-0.4299064749899770
2,0.8394285249892519,0.3324758249798940,-0.4299064749899770,0.8745363289463552,0.2841540783458908,-0.3929919453531201
2,0.8745363289463552,0.2841540783458908,-0.3929919453531201,0.8745363289463552,0.2244251147147412,-0.4299064749899770
2,0.8745363289463552,0.2244251147147412,-0.4299064749899770,0.8394285249892519,0.2358323317118876,-0.4896354386211266
2,0.8394285249892519,0.2358323317118876,-0.4896354386211266,0.8177307088733942,0.3026113431643193,-0.4896354386211265
3,0.5404931756854062,-0.6841960715202928,-0.4896354386211266,0.5756009796425094,-0.6956032885174391,-0.4299064749899770
3,0.5756009796425094,-0.6956032885174391,-0.4299064749899770,0.5404931756854062,-0.7439250351514425,-0.3929919453531201
3,0.5404931756854062,-0.7439250351514425,-0.3929919453531201,0.4836875556124450,-0.7623822999698708,-0.4299064749899770
